Item Code,Brand,Category Name,Sub Category Name,UPCItem,UPCCase,Item Description,Size,Store Pack,ADV_Brand,ADV_Category,ADV_SubCategory,ADV_ItemDescrip,ADV_ItemUPC,ADV_CaseUPC10,ADV_Size,ADV_StorePack,RptLvlFilter
550134,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001288,2150001288,ONION POWDER,2.37 OZ,12,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,null,2150001288,2150001288,2.37 OZ,12,INCLUDE
550135,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001279,2150001279,ONION POWDER,7.5 OZ,12,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",null,null,2150001279,null,7.5 OZ,12,INCLUDE
550138,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001255,2150001255,ADOBO WITH PEPPER,14.37 OZ,12,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,ADOBO WITH PEPPER,null,2150001255,14.37 OZ,12,INCLUDE
550139,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001291,2150001291,GARLIC POWDER,2.37 OZ,12,LAWRYS CASERO,null,HISPANIC-SPICES & SEASONINGS,GARLIC POWDER,2150001291,null,2.37 OZ,12,INCLUDE
550146,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001282,2150001282,OREGANO WHOLE,.75 OZ,12,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",null,null,2150001282,null,null,12,INCLUDE
550147,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001311,2150001311,CINNAMON STICKS,2.75 OZ,1,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,null,2150001311,2150001311,2.75 OZ,1,INCLUDE
550149,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001312,2150001312,ONION CHOPPED,5.6 OZ,12,LAWRYS CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,null,2150001312,null,5.6 OZ,null,INCLUDE
550156,CASERO,"SALT, SEASONINGS, SPICES",HISPANIC-SPICES & SEASONINGS,2150001357,2150001357,CHILI AND LIME SEASONING,11.5 Z,12,CASERO,null,HISPANIC-SPICES & SEASONINGS,null,2150001357,2150001357,11.5 Z,12,INCLUDE
550202,ZATARAINS,COOKIES - CRACKERS - MISCELLANEOUS BREAD PROD,CRACKER CRUMBS & BREADING MIXES - STUFFING MI,0,7142901068,WONDERFUL FISH FRI,10 OZ,12,null,COOKIES - CRACKERS - MISCELLANEOUS BREAD PROD,null,WONDERFUL FISH FRI,0,7142901068,10 OZ,12,INCLUDE
553736,THAI KITCHEN,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SAUCES, OIL, VINEGARS,",73762801092,73762801092,COCONUT CREAM,13.66 OZ,6,null,PREPARED FOODS,null,COCONUT CREAM,3762801092,3762801092,13.66 OZ,6,INCLUDE
553737,SIMPLY ASIA,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SAUCES, OIL, VINEGARS,",85428500013,85428500013,RAMEN SOY GINGER CHICKEN BROTH,26 OZ,1,SIMPLY ASIA,null,"SPECIALTY FOODS-ASIAN SAUCES, OIL, VINEGARS,",RAMEN SOY GINGER CHICKEN BROTH,5428500013,5428500013,26 OZ,1,INCLUDE
553738,SIMPLY ASIA,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SOUP, SOUP MIX",85428500012,85428500012,VIETNAMESE INSPIRED PHO BEEF BROTH,26 OZ,6,null,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SOUP, SOUP MIX",VIETNAMESE INSPIRED PHO BEEF BROTH,null,5428500012,26 OZ,6,INCLUDE
553739,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500011,85428500011,CHINESE STYLE LO MEIN NOODLES,14 OZ,6,SIMPLY ASIA,null,null,CHINESE STYLE LO MEIN NOODLES,null,5428500011,14 OZ,null,INCLUDE
553740,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500006,85428500006,JAPANESE STYLE UDON NOODLES,14 OZ,6,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,JAPANESE STYLE UDON NOODLES,null,5428500006,14 OZ,null,INCLUDE
553741,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500008,85428500008,JAPANESE STYLE SOBA NOODLES,14 OZ,6,null,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,JAPANESE STYLE SOBA NOODLES,5428500008,null,14 OZ,null,INCLUDE
553742,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500009,85428500009,JAPANESE STYLE RAMEN NOODLES,8 OZ,6,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,JAPANESE STYLE RAMEN NOODLES,5428500009,5428500009,8 OZ,6,INCLUDE
553743,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500089,85428500089,HT SRV SPICE MONGOLIAN,8.5 OZ,6,SIMPLY ASIA,PREPARED FOODS,null,HT SRV SPICE MONGOLIAN,5428500089,5428500089,8.5 OZ,6,INCLUDE
554031,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428501034,85428501034,SINGAPORE STREET NOODLE SESAME GINGER,9.24 OZ,6,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,SINGAPORE STREET NOODLE SESAME GINGER,null,5428501034,9.24 OZ,6,INCLUDE
554033,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428501032,85428501032,SINGAPORE STREET NOODLES GARLIC BASIL,9.24 OZ,6,SIMPLY ASIA,null,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,null,5428501032,5428501032,null,6,INCLUDE
554034,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428501030,85428501030,SINGAPORE STREET NOODLE CLASSIC CURRY,9.24 OZ,6,SIMPLY ASIA,null,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,SINGAPORE STREET NOODLE CLASSIC CURRY,null,5428501030,9.24 OZ,6,INCLUDE
556605,MCCORMICK,"SALAD DRESSING, MAYONNAISE, & DIPS",MISCELLANEOUS SALAD TOPPINGS,5210000531,5210001553,SALAD TOPPINS ROASTED GARLIC CAESAR,4.12 Z,6,MCCORMICK,"SALAD DRESSING, MAYONNAISE, & DIPS",MISCELLANEOUS SALAD TOPPINGS,SALAD TOPPINS ROASTED GARLIC CAESAR,5210000531,5210001553,4.12 Z,6,INCLUDE
558338,MCCORMICK,"SALAD DRESSING, MAYONNAISE, & DIPS",MISCELLANEOUS SALAD TOPPINGS,5210000535,5210001554,SALAD TOPPINS SOUTHWEST FLAVOR,3.75 Z,6,MCCORMICK,"SALAD DRESSING, MAYONNAISE, & DIPS",MISCELLANEOUS SALAD TOPPINGS,SALAD TOPPINS SOUTHWEST FLAVOR,5210000535,null,3.75 Z,6,INCLUDE
561006,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973300005,4973300212,CHOLULA HOT SAUCE,2 OZ,12,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,null,4973300005,4973300212,2 OZ,12,INCLUDE
561647,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973309101,4973309101,MEXICAN HOT SAUCE,5 OZ,12,CHOLULA,CONDIMENTS & SAUCES,null,null,4973309101,4973309101,5 OZ,12,INCLUDE
568113,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973312345,4973312345,MEXICAN HOT SAUCE,12 OZ,12,null,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,MEXICAN HOT SAUCE,4973312345,4973312345,12 OZ,12,INCLUDE
586324,FRENCHS,CONDIMENTS & SAUCES,KETCHUP,4150093215,4150093215,SQUEEZE KETCHUP,20 OZ,12,FRENCHS,CONDIMENTS & SAUCES,KETCHUP,SQUEEZE KETCHUP,null,4150093215,20 OZ,12,INCLUDE
597324,FRENCHS,CONDIMENTS & SAUCES,KETCHUP,4150093215,4150001179,SQUEEZE KETCHUP,20 OZ,12,FRENCHS,CONDIMENTS & SAUCES,KETCHUP,SQUEEZE KETCHUP,4150093215,null,20 OZ,12,INCLUDE
599999,BEST CHOICE,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,7003866098,7003866098,BUFFALO WING SEASONING MIX,1 OZ,12,BEST CHOICE,null,DRY SEASONING MIX,BUFFALO WING SEASONING MIX,7003866098,7003866098,1 OZ,12,EXCLUDE
600213,BEST CHOICE,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,7003866099,7003866099,GARLIC PARMESAN WING SEASONING MIX,1 OZ,12,BEST CHOICE,null,null,null,null,7003866099,1 OZ,12,EXCLUDE
603002,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,0,5210002353,CHILI ASSORTED SEASONING PREPACK 144 CT,1.25 Z,144,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,CHILI ASSORTED SEASONING PREPACK 144 CT,null,5210002353,null,144,INCLUDE
603688,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,0,5210057134,ASSORTED FOOD COLOR PREPACK,.25 OZ,72,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,ASSORTED FOOD COLOR PREPACK,0,5210057134,.25 OZ,72,INCLUDE
608117,LAWRYS,"SALT, SEASONINGS, SPICES",SALT,0,2150021829,SEASONED SALT SHIPPER,16 OZ,36,LAWRYS,"SALT, SEASONINGS, SPICES",SALT,SEASONED SALT SHIPPER,0,2150021829,16 OZ,null,INCLUDE
608299,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,0,5210014551,ASSORTED CHILI SEASONING SHIPPER,1.25Z,384,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,ASSORTED CHILI SEASONING SHIPPER,0,5210014551,1.25Z,384,INCLUDE
608745,BEST CHOICE,"SALT, SEASONINGS, SPICES",EXTRACTS,7003862814,7003862814,PURE VANILLA EXTRACT,2 OZ,12,BEST CHOICE,"SALT, SEASONINGS, SPICES",EXTRACTS,null,null,null,2 OZ,12,INCLUDE
611871,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,0,5210025258,VANILLA PREPACK 1OZ SHPR,1 OZ,96,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,null,0,5210025258,1 OZ,null,INCLUDE
613620,LAWRYS,CONDIMENTS & SAUCES,MARINADES,0,2150001024,MARINADE SHIPPER,12 OZ,48,null,CONDIMENTS & SAUCES,MARINADES,MARINADE SHIPPER,0,2150001024,null,48,INCLUDE
621128,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015742,5210015742,BAG N SEASON POT ROAST,.81 OZ,6,null,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,BAG N SEASON POT ROAST,5210015742,5210015742,.81 OZ,null,INCLUDE
621151,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015743,5210015743,BAG & SEASON PORK CHOP,1.06OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,BAG & SEASON PORK CHOP,5210015743,5210015743,1.06OZ,6,INCLUDE
621508,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015741,5210015741,BAG N SEASON PORK TENDERLOIN,.92 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,BAG N SEASON PORK TENDERLOIN,5210015741,5210015741,.92 OZ,6,INCLUDE
621532,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015746,5210015746,BAG & SEASON CHICKEN,1.25 Z,6,MCCORMICK,null,null,null,null,5210015746,1.25 Z,6,INCLUDE
621615,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015733,5210015733,SWEDISH MEATBALL SEASONING MIX,2.11OZ,6,null,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,SWEDISH MEATBALL SEASONING MIX,5210015733,5210015733,2.11OZ,6,INCLUDE
626615,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,7142901220,7142901453,CARIBBEAN RICE,6 OZ,12,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,CARIBBEAN RICE,7142901220,7142901453,null,12,INCLUDE
633792,?,?,?,0,5210014851,?,?,?,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,null,0,5210014851,null,384,INCLUDE
633933,?,?,?,0,5210014850,?,?,?,null,null,DRY SEASONING MIX,MC GRAVY PPK ,null,null,.87 OZ,384,INCLUDE
644120,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,0,7142929523,JAMBALAYA RICE MIX SHIPPER,8 OZ,60,ZATARAINS,null,PACKAGED FLAVORED RICE,JAMBALAYA RICE MIX SHIPPER,null,7142929523,8 OZ,null,INCLUDE
661942,ZATARAINS,"SALT, SEASONINGS, SPICES",SPECIALTY FOODS-SPICES,7142914505,7142914505,CRAB SHRIMP LIQUID BOIL GARLIC FLAVOR,8 OZ,12,ZATARAINS,"SALT, SEASONINGS, SPICES",SPECIALTY FOODS-SPICES,CRAB SHRIMP LIQUID BOIL GARLIC FLAVOR,7142914505,7142914505,8 OZ,null,INCLUDE
665001,ZATARAINS,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,7142901166,7142901166,CHOPPED GREEN ONIONS,.75 OZ,12,ZATARAINS,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,CHOPPED GREEN ONIONS,null,7142901166,null,12,INCLUDE
667923,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED FLAVORED RICE,7142909985,7142909985,NEW ORLEANS RED SODIUM DIRTY RICE MIX,8 OZ,1,ZATARAINS,null,SPECIALTY FOODS-PACKAGED FLAVORED RICE,NEW ORLEANS RED SODIUM DIRTY RICE MIX,7142909985,7142909985,8 OZ,1,INCLUDE
669044,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED LONG COOK RICE,7142908175,7142908175,PARBOIL RICE,16 OZ,1,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED LONG COOK RICE,PARBOIL RICE,7142908175,7142908175,16 OZ,1,INCLUDE
676510,ZATARAINS,COOKIES - CRACKERS - MISCELLANEOUS BREAD PROD,SPECIALTY FOODS-CRACKER CRUMBS/BREADING MIXES,7142902452,7142901301,SEASONED FISH FRY BOX,24 OZ,8,ZATARAINS,COOKIES - CRACKERS - MISCELLANEOUS BREAD PROD,SPECIALTY FOODS-CRACKER CRUMBS/BREADING MIXES,SEASONED FISH FRY BOX,7142902452,null,24 OZ,null,INCLUDE
677054,ZATARAINS,CONDIMENTS & SAUCES,SPECIALTY FOODS-MUSTARD,7142903025,7142901061,CREOLE MUSTARD SQUEEZE BOTTLE,12 OZ,6,null,null,SPECIALTY FOODS-MUSTARD,CREOLE MUSTARD SQUEEZE BOTTLE,7142903025,null,12 OZ,6,INCLUDE
684225,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500083,85428500083,SPCY KUNG PAO HEAT N SERVE NOODLE BOWL,8.5 OZ,6,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,SPCY KUNG PAO HEAT N SERVE NOODLE BOWL,5428500083,5428500083,8.5 OZ,6,INCLUDE
686337,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500084,85428500084,SOY GINGER HEAT N SERVE NOODLE BOWL,8.5 OZ,6,null,null,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,null,null,5428500084,8.5 OZ,6,INCLUDE
690206,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500086,85428500086,SESAME TERIYAKI HEAT N SERVE NDL BOWL,8.5 OZ,6,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,SESAME TERIYAKI HEAT N SERVE NDL BOWL,5428500086,5428500086,8.5 OZ,6,INCLUDE
693713,SIMPLY ASIA,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,85428500087,85428500087,RSTD PEANUT HEAT N SERVE NOODLE BOWL,8.5 OZ,1,null,PREPARED FOODS,SPECIALTY FOODS-ASIAN NOODLES BOWL/MEAL KITS/,RSTD PEANUT HEAT N SERVE NOODLE BOWL,null,5428500087,8.5 OZ,1,INCLUDE
698837,BEST CHOICE,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,7003862737,7003862737,FAJITA SEASONING MIX,1.31 OZ,24,BEST CHOICE,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,null,7003862737,7003862737,null,24,EXCLUDE
702829,THAI KITCHEN,SPECIALTY FOODS,ASIAN,73762806600,73762806600,SPRING ONION RICE NOODLE BOWL,2.4 OZ,1,null,SPECIALTY FOODS,ASIAN,null,3762806600,3762806600,2.4 OZ,null,INCLUDE
704809,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762800100,73762800100,FISH SAUCE,7 OZ,12,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,FISH SAUCE,3762800100,3762800100,7 OZ,12,INCLUDE
706317,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762802950,73762803550,INSNT LEMONGRASS N CHILI RICE NOODLES,1.6 OZ,1,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,INSNT LEMONGRASS N CHILI RICE NOODLES,3762802950,null,1.6 OZ,null,INCLUDE
706515,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762803000,73762803650,INSTANT GARLIC N VEG RICE NOODLES,1.6 OZ,1,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,INSTANT GARLIC N VEG RICE NOODLES,3762803000,null,1.6 OZ,null,INCLUDE
706713,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,0,4973390011,CHILI GARLIC,5 OZ,1,null,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,null,0,4973390011,5 OZ,null,INCLUDE
707372,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762804650,73762804650,INSTANT ONION RICE NOODLES,1.6 OZ,1,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,INSTANT ONION RICE NOODLES,3762804650,3762804650,1.6 OZ,null,INCLUDE
707596,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762801160,73762801160,LITE COCONUT MILK,13.66 OZ,12,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,LITE COCONUT MILK,3762801160,3762801160,13.66 OZ,12,INCLUDE
707597,THAI KITCHEN,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SAUCES, OIL, VINEGARS,",73762807950,73762807950,ORGANIC COCONUT MILK,13.66 OZ,12,THAI KITCHEN,PREPARED FOODS,"SPECIALTY FOODS-ASIAN SAUCES, OIL, VINEGARS,",ORGANIC COCONUT MILK,null,3762807950,13.66 OZ,12,INCLUDE
712067,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762801150,73762801150,COCONUT MILK,13.66 OZ,12,null,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,null,3762801150,3762801150,13.66 OZ,12,INCLUDE
712133,THAI KITCHEN,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,73762802560,73762810280,PAD THAI STIR FRY NOODLES,9 OZ,12,null,PREPARED FOODS,SPECIALTY FOODS-ASIAN/THAI FOOD,PAD THAI STIR FRY NOODLES,3762802560,null,9 OZ,12,INCLUDE
721613,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,4150000133,4150000133,CHICKEN WINGS ORIGINAL FLAVOR,22OZ,6,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,CHICKEN WINGS ORIGINAL FLAVOR,4150000133,4150000133,22OZ,6,INCLUDE
721655,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,4150000131,4150000131,CHICKEN WINGS BUFFALO FLAVOR,22OZ,6,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,CHICKEN WINGS BUFFALO FLAVOR,null,4150000131,22OZ,6,INCLUDE
721660,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,4150000132,4150000132,CHICKEN WINGS KICKIN BBQ FLAVOR,22OZ,6,FRANKS RED HOT,SNACKS/HAND HELD MEALS,MISC SNACKS,CHICKEN WINGS KICKIN BBQ FLAVOR,4150000132,null,22OZ,6,INCLUDE
722445,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,0,7142901236,YELLOW RICE SHIPPER,6.9 OZ,60,null,"VEGETABLES, DRIED",null,YELLOW RICE SHIPPER,0,7142901236,6.9 OZ,null,INCLUDE
726003,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,7142901230,7142901230,YELLOW RICE,6.9 OZ,12,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,YELLOW RICE,7142901230,7142901230,6.9 OZ,12,INCLUDE
726004,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,7142901227,7142901227,SPANISH RICE,6.9 OZ,12,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,SPANISH RICE,7142901227,7142901227,null,null,INCLUDE
726005,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,7142901228,7142901228,DIRTY BROWN RICE MIX,7 OZ,12,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,DIRTY BROWN RICE MIX,null,null,7 OZ,12,INCLUDE
726009,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,7142901245,7142901245,CAJUN CHICKEN FLAVORED RICE,8 OZ,12,ZATARAINS,"VEGETABLES, DRIED",PACKAGED FLAVORED RICE,CAJUN CHICKEN FLAVORED RICE,7142901245,null,8 OZ,12,INCLUDE
738880,TIGERS MILK,DIET AND ADULT NUTRITION,HL PROTEIN BAR,81000623029,81000623029,MOCHA LATTE BAR,42 G,1,TIGERS MILK,DIET AND ADULT NUTRITION,null,MOCHA LATTE BAR,null,null,null,1,INCLUDE
738881,TIGERS MILK,DIET AND ADULT NUTRITION,HL PROTEIN BAR,81000623027,81000623027,PEANUT BUTTER CHOC BAR,42 G,1,TIGERS MILK,DIET AND ADULT NUTRITION,null,PEANUT BUTTER CHOC BAR,1000623027,1000623027,42 G,1,INCLUDE
738882,TIGERS MILK,DIET AND ADULT NUTRITION,HL PROTEIN BAR,81000623025,81000623025,CARAMEL PRETZEL BAR,42 G,1,TIGERS MILK,null,HL PROTEIN BAR,null,1000623025,1000623025,null,1,INCLUDE
738883,TIGERS MILK,DIET AND ADULT NUTRITION,HL PROTEIN BAR,81000623023,81000623023,CINNAMON CHURRO BAR,42 G,1,TIGERS MILK,null,HL PROTEIN BAR,CINNAMON CHURRO BAR,1000623023,1000623023,42 G,1,INCLUDE
740043,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,0,4973312345,HOT SAUCE,12 OZ,1,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,HOT SAUCE,0,4973312345,12 OZ,1,INCLUDE
740044,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973391002,4973391002,ORIGINAL HOT SAUCE,DISPLAY,48,null,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,ORIGINAL HOT SAUCE,4973391002,4973391002,null,48,INCLUDE
740046,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973391004,4973391004,FS MIXED GREEN AND RED HOT SAUCE SHIPPER,DISPLAY,48,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,FS MIXED GREEN AND RED HOT SAUCE SHIPPER,4973391004,null,DISPLAY,48,INCLUDE
740047,CHOLULA,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,4973301012,4973301012,GREEN SAUCE,12OZ,12,null,CONDIMENTS & SAUCES,HISPANIC-MEXICAN SAUCES SALSA/PICANTE,GREEN SAUCE,4973301012,4973301012,null,null,INCLUDE
755637,CAJUN INJECTOR,CONDIMENTS & SAUCES,SPECIALTY FOODS-MARINADES,2217401600,2217401600,CREOLE BUTTER REFILL,16 OZ,6,null,CONDIMENTS & SAUCES,SPECIALTY FOODS-MARINADES,CREOLE BUTTER REFILL,2217401600,2217401600,16 OZ,6,INCLUDE
761734,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED FLAVORED RICE,7142909540,7142901457,CREOLE BASE,2 OZ,12,ZATARAINS,"VEGETABLES, DRIED",null,CREOLE BASE,7142909540,7142901457,2 OZ,12,INCLUDE
761742,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED FLAVORED RICE,7142909532,7142901456,ETOUFFEE BASE,3.2 OZ,12,ZATARAINS,"VEGETABLES, DRIED",SPECIALTY FOODS-PACKAGED FLAVORED RICE,ETOUFFEE BASE,7142909532,7142901456,3.2 OZ,12,INCLUDE
763623,ZATARAINS,SPECIALTY FOODS,SAUCES,7142902496,7142901018,PREPARED HORSERADISH,5.25 OZ,1,ZATARAINS,SPECIALTY FOODS,null,PREPARED HORSERADISH,null,7142901018,5.25 OZ,1,INCLUDE
766063,BEST CHOICE,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,7003862735,7003862735,BEEF STEW MIX,1.5 OZ,24,null,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,BEEF STEW MIX,7003862735,null,1.5 OZ,24,INCLUDE
